id,site,platform,url,formFactor,condition,runIdx,score,fcp,lcp,tbt,cls,si,tti,bytes,requests,ttfb,mainDocBytes,platformBytes,platformReqs,lhDurationMs,timestamp,error
liquiddeath_desktop_blocked_10,liquiddeath,Rebuy+Klaviyo,https://liquiddeath.com,desktop,blocked,10,0.82,752.741,2334.3178821487427,1,0.02017,2493.67233235376,5011.267,8196764,259,7.872999999999999,175612,0,5,21044,2026-05-21T21:10:45.246Z,
furniturefair_mobile_baseline_1,furniturefair,Maestra,https://furniturefair.net,mobile,baseline,1,0.31,2165.079,10335.333999999999,2368.0000000000073,0.121527,12259.287243092427,46051.77277430953,9225505,454,8.958999999999996,105991,1192546,26,35771,2026-05-22T07:44:42.337Z,
furniturefair_mobile_blocked_1,furniturefair,Maestra,https://furniturefair.net,mobile,blocked,1,0.39,2149.901,8801.669,1715.999999999996,0.00049,7467.4404035746675,35993.46762430953,6024822,398,8.156999999999998,106099,0,1,17796,2026-05-22T07:45:00.145Z,
furniturefair_mobile_baseline_2,furniturefair,Maestra,https://furniturefair.net,mobile,baseline,2,0.3,3888.97,9123.707000000002,2111.5000000000055,0.0005059999999999999,12273.212041197825,44082.945379375444,8734554,488,14.44,106049,1193120,29,23447,2026-05-22T07:45:23.626Z,
furniturefair_mobile_blocked_2,furniturefair,Maestra,https://furniturefair.net,mobile,blocked,2,0.32,3952.6229999999996,8128.390999999998,1311.999999999999,0.121527,7419.544575728417,34920.49222430954,5880813,354,8.84,105989,0,1,21656,2026-05-22T07:45:45.296Z,
furniturefair_mobile_baseline_3,furniturefair,Maestra,https://furniturefair.net,mobile,baseline,3,0.37,2152.1859999999997,7536.062,1866.500000000004,0.00049,11077.675201761143,43067.077711309525,8736688,479,7.895000000000001,105981,1192884,29,28569,2026-05-22T07:46:13.891Z,
furniturefair_mobile_blocked_3,furniturefair,Maestra,https://furniturefair.net,mobile,blocked,3,0.41,2291.43725,10412.879499999997,969.943068809509,0.121527,6509.0399798667595,34687.67782430953,6011417,390,8.262000000000002,106027,0,1,21834,2026-05-22T07:46:35.740Z,
furniturefair_mobile_baseline_4,furniturefair,Maestra,https://furniturefair.net,mobile,baseline,4,0.31,2145.3132000000005,8675.386999999999,2491.4999999999964,0.121527,12444.285485192973,46326.448079309506,9442137,537,8.878000000000002,106039,1192387,26,43096,2026-05-22T07:47:18.879Z,
furniturefair_mobile_blocked_4,furniturefair,Maestra,https://furniturefair.net,mobile,blocked,4,0.31,3961.5594999999994,9267.0625,1423.4109311904963,0.121527,7548.971930749745,34878.48392430954,5881202,355,7.286,106057,0,1,22808,2026-05-22T07:47:41.717Z,
furniturefair_mobile_baseline_5,furniturefair,Maestra,https://furniturefair.net,mobile,baseline,5,0.35,2150.0015000000003,9249.892,2423.4999999999927,0.00049,12861.71038347029,45292.67534637541,8733277,488,7.653000000000002,105991,1191147,26,36786,2026-05-22T07:48:18.528Z,
furniturefair_mobile_blocked_5,furniturefair,Maestra,https://furniturefair.net,mobile,blocked,5,0.38,2050.1921999999995,9696.84,1192.5,0.121527,7516.069315658164,35648.11307430954,6012311,391,8.694,106002,0,1,18020,2026-05-22T07:48:36.561Z,
furniturefair_mobile_baseline_6,furniturefair,Maestra,https://furniturefair.net,mobile,baseline,6,0.34,2228.3129999999996,10752.7,2628.5000000000073,0.00049,12899.75060356501,48946.59245000004,9439304,501,7.964,105989,1191154,26,35288,2026-05-22T07:49:11.860Z,
furniturefair_mobile_blocked_6,furniturefair,Maestra,https://furniturefair.net,mobile,blocked,6,0.44,2151.3198,9196.004499999995,994.5000000000055,0.00049,7522.754078511938,34634.391724309535,6012212,391,7.994,106052,0,1,17526,2026-05-22T07:49:29.398Z,
furniturefair_mobile_baseline_7,furniturefair,Maestra,https://furniturefair.net,mobile,baseline,7,0.36,2154.973,9400.106000000002,2044.5,0.00049,11077.298466467442,49206.343755499984,9445026,491,11.353,106002,1192769,29,24448,2026-05-22T07:49:53.879Z,
furniturefair_mobile_blocked_7,furniturefair,Maestra,https://furniturefair.net,mobile,blocked,7,0.36,2143.2905,9424.059000000001,1535.000000000001,0.121527,7449.820116149066,35474.53302430952,6024633,392,6.914,105983,0,1,17683,2026-05-22T07:50:11.574Z,
furniturefair_mobile_baseline_8,furniturefair,Maestra,https://furniturefair.net,mobile,baseline,8,0.35,2295.2168,9424.281,2091.499999999996,0.00049,11512.796006874643,44473.768916375426,9447310,492,8.524999999999999,105994,1194861,29,25012,2026-05-22T07:50:36.626Z,
furniturefair_mobile_blocked_8,furniturefair,Maestra,https://furniturefair.net,mobile,blocked,8,0.36,2155.9771,11593.953499999996,1488.5,0.121527,6974.851948444721,35963.08850780954,6011225,390,6.193000000000001,106041,0,1,17702,2026-05-22T07:50:54.342Z,
furniturefair_mobile_baseline_9,furniturefair,Maestra,https://furniturefair.net,mobile,baseline,9,0.25,3906.791,8671.286,2771,0.121527,11719.551711854758,48703.961033,8733340,490,8.336,105989,1190976,26,43974,2026-05-22T07:51:38.348Z,
furniturefair_mobile_blocked_9,furniturefair,Maestra,https://furniturefair.net,mobile,blocked,9,0.35,3936.833,8369.918,1617.4999999999964,0.00049,7002.259682526692,34619.32767430955,6024547,392,11.289,105992,0,1,17853,2026-05-22T07:51:56.236Z,
furniturefair_mobile_baseline_10,furniturefair,Maestra,https://furniturefair.net,mobile,baseline,10,0.25,3918.4844999999996,9275.8855,2556.999999999989,0.121527,12246.632225495168,45626.435226309506,9440066,504,8,106039,1191590,26,34119,2026-05-22T07:52:30.401Z,
furniturefair_mobile_blocked_10,furniturefair,Maestra,https://furniturefair.net,mobile,blocked,10,0.37,2146.1441999999997,9647.575,1399,0.121527,7066.892150037126,34716.39332430953,6025817,393,7.878,105995,0,1,17855,2026-05-22T07:52:48.268Z,
furniturefair_desktop_baseline_1,furniturefair,Maestra,https://furniturefair.net,desktop,baseline,1,0.81,914.4775,1762.5040000000004,131.50000000000182,0.010513999999999999,3446.129928068267,9703.203666795504,8733151,494,7.6190000000000015,106055,1191849,26,28322,2026-05-22T07:53:16.617Z,
furniturefair_desktop_blocked_1,furniturefair,Maestra,https://furniturefair.net,desktop,blocked,1,0.88,867.268,1731.6389999999997,65,0.04392999999999999,1872.6138318691635,7507.156124309538,6023851,395,9.198,106029,0,1,22711,2026-05-22T07:53:39.340Z,
furniturefair_desktop_baseline_2,furniturefair,Maestra,https://furniturefair.net,desktop,baseline,2,0.83,595.3597500000001,1813.821,109.85156880951126,0.04392999999999999,3269.3331419813903,9385.253823309542,8731145,494,7.9190000000000005,106045,1189038,26,28807,2026-05-22T07:54:08.157Z,
furniturefair_desktop_blocked_2,furniturefair,Maestra,https://furniturefair.net,desktop,blocked,2,0.89,608.7464,1647.4365000000007,81.99999999999909,0.01166,2233.6248686505205,7293.323374309541,6025668,396,7.340999999999999,106047,0,1,23901,2026-05-22T07:54:32.071Z,
furniturefair_desktop_baseline_3,furniturefair,Maestra,https://furniturefair.net,desktop,baseline,3,0.83,882.343,1749.7980000000002,96.00000000000091,0.010322,3254.2148986183697,9510.611976550292,8734064,496,7.590999999999999,106055,1190297,26,28511,2026-05-22T07:55:00.598Z,
furniturefair_desktop_blocked_3,furniturefair,Maestra,https://furniturefair.net,desktop,blocked,3,0.87,887.73,1812.392,66.49999999999955,0.04392999999999999,2025.4371249738208,7345.88177430954,6026870,393,8.506,106063,0,1,17613,2026-05-22T07:55:18.224Z,
furniturefair_desktop_baseline_4,furniturefair,Maestra,https://furniturefair.net,desktop,baseline,4,0.76,900.0785000000001,2325.5645,161,0.010511,3178.880019550005,9492.959624309538,9440226,507,7.441000000000001,105985,1191736,26,31523,2026-05-22T07:55:49.776Z,
furniturefair_desktop_blocked_4,furniturefair,Maestra,https://furniturefair.net,desktop,blocked,4,0.88,952.3265,1768.0924999999997,21.5,0.01166,1914.137823073528,7412.331949309541,6011276,390,7.261000000000001,106030,0,1,17729,2026-05-22T07:56:07.518Z,
furniturefair_desktop_baseline_5,furniturefair,Maestra,https://furniturefair.net,desktop,baseline,5,0.79,883.5519999999999,2098.782,127.5,0.010482,3040.0227267258397,8964.450986375423,8737497,482,7.218999999999999,105978,1193731,31,28393,2026-05-22T07:56:35.920Z,
furniturefair_desktop_blocked_5,furniturefair,Maestra,https://furniturefair.net,desktop,blocked,5,0.88,890.326,1733.029,60.06181880950726,0.010511,2098.221560085697,7463.47712430954,6025758,393,7.377000000000001,106040,0,1,17277,2026-05-22T07:56:53.209Z,
furniturefair_desktop_baseline_6,furniturefair,Maestra,https://furniturefair.net,desktop,baseline,6,0.82,912.043,1725.601,142,0.043740999999999995,2899.87522784539,8573.932174309539,8737432,481,8.298000000000002,106060,1194397,31,22211,2026-05-22T07:57:15.430Z,
furniturefair_desktop_blocked_6,furniturefair,Maestra,https://furniturefair.net,desktop,blocked,6,0.87,869.799,1824.1689999999999,94.49999999999955,0.010801,2029.398581013422,7361.098224309541,6026024,407,6.979000000000001,105997,0,1,18736,2026-05-22T07:57:34.177Z,
furniturefair_desktop_baseline_7,furniturefair,Maestra,https://furniturefair.net,desktop,baseline,7,0.82,574.0454,2181.7209999999995,62,0.010293,2835.9008538661888,8106.548224309534,8724979,491,7.143999999999998,106035,1193488,29,27315,2026-05-22T07:58:01.521Z,
furniturefair_desktop_blocked_7,furniturefair,Maestra,https://furniturefair.net,desktop,blocked,7,0.86,902.0509999999999,1869.1380000000001,81.99999999999909,0.04392999999999999,2222.345224540396,7394.80352430954,6024310,392,8.575000000000001,106058,0,1,18545,2026-05-22T07:58:20.095Z,
furniturefair_desktop_baseline_8,furniturefair,Maestra,https://furniturefair.net,desktop,baseline,8,0.8,923.0989999999999,1688.8909999999994,160,0.043740999999999995,3505.196018377289,9542.372699309542,9371633,473,7.561000000000002,105984,1193744,31,24802,2026-05-22T07:58:44.919Z,
furniturefair_desktop_blocked_8,furniturefair,Maestra,https://furniturefair.net,desktop,blocked,8,0.84,902.0129999999999,2129.9880000000003,87.99999999999955,0.010482,2096.061712851932,7441.365124309538,6049566,395,8.040000000000001,105998,0,1,18027,2026-05-22T07:59:02.958Z,
furniturefair_desktop_baseline_9,furniturefair,Maestra,https://furniturefair.net,desktop,baseline,9,0.77,913.4354999999999,2053.8954999999996,161.0000000000009,0.043740999999999995,3201.243624998632,10497.113374999995,9445324,494,7.423,106057,1194312,31,24200,2026-05-22T07:59:27.190Z,
furniturefair_desktop_blocked_9,furniturefair,Maestra,https://furniturefair.net,desktop,blocked,9,0.86,875.94,1770.81,93.5,0.04392999999999999,2260.00341595851,7388.924186375427,6026474,393,7.559999999999999,106053,0,1,23476,2026-05-22T07:59:50.701Z,
furniturefair_desktop_baseline_10,furniturefair,Maestra,https://furniturefair.net,desktop,baseline,10,0.81,937.6809999999999,1761.4779999999994,141.5000000000009,0.010322,3249.0207648741466,8989.771262309541,8464557,427,6.435999999999998,106056,1193361,31,23608,2026-05-22T08:00:14.335Z,
furniturefair_desktop_blocked_10,furniturefair,Maestra,https://furniturefair.net,desktop,blocked,10,0.87,912.1380000000001,1736.805,35.5,0.045267999999999996,2347.366685861329,7204.907124309539,6011223,403,8.414,106057,0,1,17501,2026-05-22T08:00:31.846Z,
